,movieId,title,dbpedia_link,genres,director_uri,director,country_uri,country,runtime,writer_uri,writer,starring,languagues,studios
2030,2990,Licence to Kill (1989),http://dbpedia.org/resource/Licence_to_Kill,Action|Adventure|Thriller,http://dbpedia.org/resource/John_Glen_(director),John Glen (director),,,7980.0,http://dbpedia.org/resource/Richard_Maibaum,Richard Maibaum,Robert Davi|Talisa Soto|Timothy Dalton|Carey Lowell|Anthony Zerbe,,Eon Productions
2031,3714,Clara's Heart (1988),http://dbpedia.org/resource/Clara's_Heart,Drama,http://dbpedia.org/resource/Robert_Mulligan,Robert Mulligan,,,6480.0,http://dbpedia.org/resource/Mark_Medoff,Mark Medoff,Whoopi Goldberg|Kathleen Quinlan|Neil Patrick Harris|Spalding Gray|Michael Ontkean,,MTM Enterprises
2032,1851,Leather Jacket Love Story (1997),http://dbpedia.org/resource/Leather_Jacket_Love_Story,Drama|Romance,http://dbpedia.org/resource/David_DeCoteau,David DeCoteau,,,5100.0,,,,,
2033,1477,Love Jones (1997),http://dbpedia.org/resource/Love_Jones_(film),Romance,,,,,6480.0,,,Larenz Tate|Nia Long|Lisa Nicole Carson|Bill Bellamy|Isaiah Washington,,
2034,3893,Nurse Betty (2000),http://dbpedia.org/resource/Nurse_Betty,Comedy|Crime|Drama|Romance|Thriller,http://dbpedia.org/resource/Neil_LaBute,Neil LaBute,,,6300.0,,,Renée Zellweger|Greg Kinnear|Morgan Freeman|Chris Rock,,Intermedia (production company)|Gramercy Pictures|Universal Pictures
2035,2429,Mighty Joe Young (1998),http://dbpedia.org/resource/Mighty_Joe_Young_(1998_film),Action|Adventure|Drama|Fantasy|Thriller,http://dbpedia.org/resource/Ron_Underwood,Ron Underwood,,,6840.0,http://dbpedia.org/resource/Lawrence_Konner,Lawrence Konner,David Paymer|Peter Firth|Charlize Theron|Regina King|Rade Serbedzija|Bill Paxton,,RKO Pictures|Walt Disney Pictures
2036,2342,Hard Core Logo (1996),http://dbpedia.org/resource/Hard_Core_Logo_2,Comedy|Drama,http://dbpedia.org/resource/Bruce_McDonald_(director),Bruce McDonald (director),,,5100.0,http://dbpedia.org/resource/Bruce_McDonald_(director),Bruce McDonald (director),,,
2037,2948,From Russia with Love (1963),http://dbpedia.org/resource/From_Russia_with_Love_(film),Action|Adventure|Thriller,http://dbpedia.org/resource/Terence_Young_(director),Terence Young (director),,,6900.0,http://dbpedia.org/resource/Richard_Maibaum,Richard Maibaum,Daniela Bianchi|Lotte Lenya|Sean Connery|Bernard Lee|Pedro Armendáriz|Robert Shaw (British actor),,Eon Productions
2038,2205,Mr. & Mrs. Smith (1941),http://dbpedia.org/resource/Pirates_of_the_Caribbean_(film_series),Comedy|Romance,http://dbpedia.org/resource/Joachim_Rønning,Joachim Rønning,,,36000.0,http://dbpedia.org/resource/Jeff_Nathanson,Jeff Nathanson,Geoffrey Rush|Javier Bardem|Orlando Bloom|Penélope Cruz|Brenton Thwaites|Kaya Scodelario|Johnny Depp|Ian McShane|Kevin McNally|Chow Yun-Fat|Keira Knightley,,Walt Disney Pictures
2039,3341,Born Yesterday (1950),http://dbpedia.org/resource/Born_Yesterday_(1950_film),Comedy,http://dbpedia.org/resource/George_Cukor,George Cukor,,,6180.0,http://dbpedia.org/resource/Albert_Mannheimer,Albert Mannheimer,Judy Holliday|William Holden|Broderick Crawford,,
2040,1253,"Day the Earth Stood Still, The (1951)",http://dbpedia.org/resource/The_Day_the_Earth_Stood_Still_(2008_film),Drama|Sci-Fi|Thriller,http://dbpedia.org/resource/Scott_Derrickson,Scott Derrickson,,,6180.0,http://dbpedia.org/resource/David_Scarpa,David Scarpa,Jennifer Connelly|John Cleese|Keanu Reeves|Jaden Smith|Kathy Bates|Jon Hamm|Kyle Chandler,,
2041,3385,Volunteers (1985),http://dbpedia.org/resource/Volunteers_(film),Comedy,http://dbpedia.org/resource/Nicholas_Meyer,Nicholas Meyer,,,6420.0,http://dbpedia.org/resource/Ken_Levine_(TV_personality),Ken Levine (TV personality),Tom Hanks|Tim Thomerson|John Candy|Rita Wilson,,
2042,158,Casper (1995),http://dbpedia.org/resource/Casper_(film),Adventure|Children,http://dbpedia.org/resource/Brad_Silberling,Brad Silberling,,,6060.0,http://dbpedia.org/resource/Deanna_Oliver,Deanna Oliver,Eric Idle|Christina Ricci|Bill Pullman|Cathy Moriarty,,Amblin Entertainment|Harvey Films
2043,1088,Dirty Dancing (1987),http://dbpedia.org/resource/Dirty_Dancing,Drama|Musical|Romance,http://dbpedia.org/resource/Emile_Ardolino,Emile Ardolino,,,6000.0,http://dbpedia.org/resource/Eleanor_Bergstein,Eleanor Bergstein,Jennifer Grey|Jerry Orbach|Patrick Swayze|Cynthia Rhodes,,
2044,343,"Baby-Sitters Club, The (1995)",http://dbpedia.org/resource/The_Baby-Sitters_Club_(film),Children,http://dbpedia.org/resource/Melanie_Mayron,Melanie Mayron,,,5100.0,,,Bre Blair|Rachael Leigh Cook|Schuyler Fisk|Larisa Oleynik|Zelda Harris,,Beacon Pictures
2045,3852,"Tao of Steve, The (2000)",http://dbpedia.org/resource/The_Tao_of_Steve,Comedy,http://dbpedia.org/resource/Jenniphr_Goodman,Jenniphr Goodman,,,5220.0,http://dbpedia.org/resource/Jenniphr_Goodman,Jenniphr Goodman,Donal Logue|David Aaron Baker|James 'Kimo' Wills,,Good Machine
2046,1129,Escape from New York (1981),http://dbpedia.org/resource/Escape_from_New_York,Action|Adventure|Sci-Fi|Thriller,http://dbpedia.org/resource/John_Carpenter,John Carpenter,http://dbpedia.org/resource/United_States,United States,5940.0,http://dbpedia.org/resource/John_Carpenter,John Carpenter,Harry Dean Stanton|Lee Van Cleef|Donald Pleasence|Kurt Russell|Adrienne Barbeau|Isaac Hayes|Ernest Borgnine,,Embassy Pictures|Goldcrest Films
2047,3210,Fast Times at Ridgemont High (1982),http://dbpedia.org/resource/Fast_Times_at_Ridgemont_High,Comedy|Drama|Romance,http://dbpedia.org/resource/Amy_Heckerling,Amy Heckerling,,,5400.0,http://dbpedia.org/resource/Cameron_Crowe,Cameron Crowe,Brian Backer|Sean Penn|Ray Walston|Jennifer Jason Leigh|Judge Reinhold|Phoebe Cates|Robert Romanus,,
2048,3894,Solas (1999),http://dbpedia.org/resource/Solas_(film),Drama,http://dbpedia.org/resource/Benito_Zambrano,Benito Zambrano,,,6060.0,http://dbpedia.org/resource/Benito_Zambrano,Benito Zambrano,"Carlos Álvarez-Nóvoa|María Galiana|Ana Fernández (actress, born 1963)",,
2049,2343,"Naked Man, The (1998)",http://dbpedia.org/resource/The_Naked_Man_(film),Drama,http://dbpedia.org/resource/J._Todd_Anderson,J. Todd Anderson,,,5580.0,http://dbpedia.org/resource/Coen_brothers,Coen brothers,Michael Rapaport|Michael Jeter|Rachael Leigh Cook|Arija Bareikis,,
2050,294,"Perez Family, The (1995)",http://dbpedia.org/resource/The_Perez_Family,Comedy|Romance,http://dbpedia.org/resource/Mira_Nair,Mira Nair,,,6780.0,http://dbpedia.org/resource/Robin_Swicord,Robin Swicord,Anjelica Huston|Alfred Molina|Celia Cruz|Chazz Palminteri|Trini Alvarado|Marisa Tomei,,
2051,3342,Birdy (1984),http://dbpedia.org/resource/Birdy_(film),Drama|War,http://dbpedia.org/resource/Alan_Parker,Alan Parker,,,7200.0,http://dbpedia.org/resource/William_Wharton_(author),William Wharton (author),Nicolas Cage|Matthew Modine,,
2052,1852,Love Walked In (1998),http://dbpedia.org/resource/Love_Walked_In_(1997_film),Drama|Thriller,http://dbpedia.org/resource/Juan_José_Campanella,Juan José Campanella,,,5700.0,http://dbpedia.org/resource/Juan_José_Campanella,Juan José Campanella,Michael Badalucco|Denis Leary|Terence Stamp|Danny Nucci|J.K. Simmons|Aitana Sánchez-Gijón|Moira Kelly,,Triumph Films
2053,469,"House of the Spirits, The (1993)",http://dbpedia.org/resource/The_House_of_the_Spirits_(film),Drama|Romance,http://dbpedia.org/resource/Bille_August,Bille August,,,8400.0,http://dbpedia.org/resource/Isabel_Allende,Isabel Allende,Antonio Banderas|Glenn Close|Winona Ryder|Meryl Streep|Vanessa Redgrave|Jeremy Irons|Armin Mueller-Stahl|María Conchita Alonso,,Constantin Film
2054,431,Carlito's Way (1993),http://dbpedia.org/resource/Carlito's_Way,Crime|Drama,http://dbpedia.org/resource/Brian_De_Palma,Brian De Palma,,,8640.0,http://dbpedia.org/resource/David_Koepp,David Koepp,Al Pacino|Penelope Ann Miller|Sean Penn,,Epic Records
2055,1254,"Treasure of the Sierra Madre, The (1948)",http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film),Action|Adventure|Drama|Western,http://dbpedia.org/resource/John_Huston,John Huston,,,7560.0,http://dbpedia.org/resource/John_Huston,John Huston,Humphrey Bogart|Bruce Bennett|Walter Huston|Tim Holt,,Warner Bros.
2056,1089,Reservoir Dogs (1992),http://dbpedia.org/resource/Reservoir_Dogs,Crime|Mystery|Thriller,http://dbpedia.org/resource/Quentin_Tarantino,Quentin Tarantino,http://dbpedia.org/resource/United_States,United States,6000.0,http://dbpedia.org/resource/Roger_Avary,Roger Avary,Steve Buscemi|Lawrence Tierney|Chris Penn|Harvey Keitel|Michael Madsen|Tim Roth,,Artisan Entertainment
2057,3459,Gothic (1986),http://dbpedia.org/resource/Gothic_(film),Drama|Horror,http://dbpedia.org/resource/Ken_Russell,Ken Russell,,,5280.0,http://dbpedia.org/resource/Stephen_Volk,Stephen Volk,Timothy Spall|Natasha Richardson|Gabriel Byrne|Julian Sands,,
2058,716,Switchblade Sisters (1975),http://dbpedia.org/resource/Switchblade_Sisters,Crime,http://dbpedia.org/resource/Jack_Hill,Jack Hill,,,5460.0,http://dbpedia.org/resource/Jack_Hill,Jack Hill,Asher Brauner|Monica Gayle (actress)|Don Stark,English Language,
2059,3853,"Tic Code, The (1998)",http://dbpedia.org/resource/The_Tic_Code,Drama,http://dbpedia.org/resource/Gary_Winick,Gary Winick,,,5460.0,http://dbpedia.org/resource/Polly_Draper,Polly Draper,Christopher Marquette|Polly Draper|Gregory Hines,,
2060,3502,My Life (1993),http://dbpedia.org/resource/My_Life_to_Live,Drama,http://dbpedia.org/resource/Jean-Luc_Godard,Jean-Luc Godard,,,5100.0,http://dbpedia.org/resource/Jean-Luc_Godard,Jean-Luc Godard,Anna Karina|André S. Labarthe|Sady Rebbot,,
2061,3211,"Cry in the Dark, A (1988)",http://dbpedia.org/resource/Evil_Angels_(film),Drama,http://dbpedia.org/resource/Fred_Schepisi,Fred Schepisi,,,7260.0,http://dbpedia.org/resource/Fred_Schepisi,Fred Schepisi,Sam Neill|Meryl Streep,,
2062,3260,Howards End (1992),http://dbpedia.org/resource/Howards_End_(film),Drama,http://dbpedia.org/resource/James_Ivory_(director),James Ivory (director),,,8400.0,http://dbpedia.org/resource/Ruth_Prawer_Jhabvala,Ruth Prawer Jhabvala,Anthony Hopkins|Jemma Redgrave|Helena Bonham Carter|Vanessa Redgrave|Emma Thompson|Prunella Scales|Samuel West|James Wilby,,Merchant Ivory Productions
2063,1617,L.A. Confidential (1997),http://dbpedia.org/resource/L.A._Confidential_(film),Crime|Film-Noir|Mystery|Thriller,http://dbpedia.org/resource/Curtis_Hanson,Curtis Hanson,,,8280.0,,,,,Regency Enterprises
2064,470,House Party 3 (1994),http://dbpedia.org/resource/House_Party_3,Comedy,,,,,6000.0,,,Kid 'n Play|Michael Colyar|TLC (group)|Bernie Mac|Gilbert Gottfried|IMx|Tisha Campbell-Martin,,
2065,295,"Pyromaniac's Love Story, A (1995)",http://dbpedia.org/resource/A_Pyromaniac's_Love_Story,Comedy|Romance,http://dbpedia.org/resource/Joshua_Brand,Joshua Brand,,,5640.0,,,John Leguizamo|Michael Lerner (actor)|Sadie Frost|William Baldwin|Erika Eleniak|Joan Plowright|Armin Mueller-Stahl,,Hollywood Pictures
2066,1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",http://dbpedia.org/resource/An_Alan_Smithee_Film:_Burn_Hollywood_Burn,Comedy,http://dbpedia.org/resource/Arthur_Hiller,Arthur Hiller,,,5160.0,http://dbpedia.org/resource/Joe_Eszterhas,Joe Eszterhas,Eric Idle|Ryan O'Neal|Chuck D|Coolio|Richard Jeni,,
2067,2020,Dangerous Liaisons (1988),http://dbpedia.org/resource/Dangerous_Liaisons,Drama|Romance,http://dbpedia.org/resource/Stephen_Frears,Stephen Frears,,,7140.0,http://dbpedia.org/resource/Christopher_Hampton,Christopher Hampton,Glenn Close|John Malkovich|Keanu Reeves|Michelle Pfeiffer|Uma Thurman|Mildred Natwick|Swoosie Kurtz,,
2068,2991,Live and Let Die (1973),http://dbpedia.org/resource/Live_and_Let_Die_(film),Action|Adventure|Thriller,http://dbpedia.org/resource/Guy_Hamilton,Guy Hamilton,,,7260.0,http://dbpedia.org/resource/Tom_Mankiewicz,Tom Mankiewicz,,,Eon Productions
2069,3590,"Lords of Flatbush, The (1974)",http://dbpedia.org/resource/The_Lords_of_Flatbush,Comedy|Drama,http://dbpedia.org/resource/Martin_Davidson,Martin Davidson,,,5160.0,http://dbpedia.org/resource/Martin_Davidson,Martin Davidson,Sylvester Stallone|Henry Winkler|Perry King,,
2070,471,"Hudsucker Proxy, The (1994)",http://dbpedia.org/resource/The_Hudsucker_Proxy,Comedy,http://dbpedia.org/resource/Coen_brothers,Coen brothers,,,6660.0,http://dbpedia.org/resource/Sam_Raimi,Sam Raimi,Paul Newman|Tim Robbins|Jennifer Jason Leigh,,PolyGram Filmed Entertainment|Silver Pictures|Working Title Films
2071,159,Clockers (1995),http://dbpedia.org/resource/Clockers_(film),Crime|Drama|Mystery,http://dbpedia.org/resource/Spike_Lee,Spike Lee,,,7680.0,http://dbpedia.org/resource/Spike_Lee,Spike Lee,Keith David|Delroy Lindo|Mekhi Phifer|Harvey Keitel|John Turturro|Isaiah Washington,,
2072,1854,Kissing a Fool (1998),http://dbpedia.org/resource/Kissing_a_Fool,Comedy|Romance,http://dbpedia.org/resource/Doug_Ellin,Doug Ellin,,,5580.0,http://dbpedia.org/resource/Doug_Ellin,Doug Ellin,David Schwimmer|Bonnie Hunt|Jason Lee (actor)|Mili Avital|Vanessa Angel|Kari Wührer,,
2073,3460,Hillbillys in a Haunted House (1967),http://dbpedia.org/resource/Hillbillys_in_a_Haunted_House,Comedy,http://dbpedia.org/resource/Jean_Yarbrough,Jean Yarbrough,,,5280.0,,,Don Bowman (singer)|Ferlin Husky|Lon Chaney Jr.,,
2074,1953,"French Connection, The (1971)",http://dbpedia.org/resource/French_Connection_II,Action|Crime|Thriller,http://dbpedia.org/resource/John_Frankenheimer,John Frankenheimer,,,7140.0,http://dbpedia.org/resource/Robert_Dillon,Robert Dillon,Fernando Rey|Gene Hackman|Bernard Fresson,,
2075,2167,Blade (1998),http://dbpedia.org/resource/Blade_(film),Action|Horror|Thriller,http://dbpedia.org/resource/Stephen_Norrington,Stephen Norrington,,,7200.0,http://dbpedia.org/resource/David_S._Goyer,David S. Goyer,Stephen Dorff|Kris Kristofferson|N'Bushe Wright|Donal Logue,,Marvel Entertainment
2076,1657,Wonderland (1997),http://dbpedia.org/resource/Wonderland_(2003_film),Comedy|Documentary,http://dbpedia.org/resource/James_Cox_(director),James Cox (director),,,6240.0,http://dbpedia.org/resource/James_Cox_(director),James Cox (director),Val Kilmer|Lisa Kudrow|Dylan McDermott|Kate Bosworth|Carrie Fisher|Josh Lucas,,Emmett/Furla/Oasis Films
2077,2430,Mighty Joe Young (1949),http://dbpedia.org/resource/Mighty_Joe_Young_(1949_film),Adventure|Children|Drama,http://dbpedia.org/resource/Ernest_B._Schoedsack,Ernest B. Schoedsack,,,5640.0,http://dbpedia.org/resource/Ruth_Rose,Ruth Rose,Robert Armstrong (actor)|Ben Johnson (actor)|Terry Moore (actress)|Frank McHugh|Douglas Fowley,,Argosy Pictures
2078,2855,Nightmares (1983),http://dbpedia.org/resource/Nightmares_(1980_film),Horror,http://dbpedia.org/resource/John_D._Lamond,John D. Lamond,,,4920.0,http://dbpedia.org/resource/Colin_Eggleston,Colin Eggleston,Gary Sweet,,
2079,2021,Dune (1984),http://dbpedia.org/resource/Dune_(film),Adventure|Sci-Fi,http://dbpedia.org/resource/David_Lynch,David Lynch,,,8160.0,http://dbpedia.org/resource/David_Lynch,David Lynch,Alicia Witt|Siân Phillips|Francesca Annis|José Ferrer|Paul L. Smith|Kyle MacLachlan|Kenneth McMillan (actor)|Brad Dourif|Max von Sydow|Patrick Stewart|Sting (musician)|Jürgen Prochnow|Sean Young|Virginia Madsen|Richard Jordan|Everett McGill|Jack Nance|Freddie Jones|Dean Stockwell|Silvana Mangano|Leonardo Cimino|Linda Hunt,,Dino De Laurentiis
2080,718,"Visitors, The (Les Visiteurs) (1993)",http://dbpedia.org/resource/Les_Visiteurs,Comedy|Fantasy|Sci-Fi,http://dbpedia.org/resource/Jean-Marie_Poiré,Jean-Marie Poiré,,,6420.0,http://dbpedia.org/resource/Jean-Marie_Poiré,Jean-Marie Poiré,Jean Reno|Isabelle Nanty|Marie-Anne Chazel|Christian Clavier|Valérie Lemercier,French language,
2081,3591,Mr. Mom (1983),http://dbpedia.org/resource/Mr._Mom,Comedy|Drama,http://dbpedia.org/resource/Stan_Dragoti,Stan Dragoti,,,5460.0,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),Christopher Lloyd|Teri Garr|Martin Mull|Michael Keaton|Ann Jillian,,
2082,592,Batman (1989),http://dbpedia.org/resource/Batman_(1989_film),Action|Crime|Thriller,http://dbpedia.org/resource/Tim_Burton,Tim Burton,,,7560.0,,,,,
2083,3088,Harvey (1950),http://dbpedia.org/resource/Harvey_(film),Comedy|Fantasy,http://dbpedia.org/resource/Henry_Koster,Henry Koster,,,6240.0,http://dbpedia.org/resource/Mary_Chase_(playwright),Mary Chase (playwright),Charles Drake (actor)|James Stewart|Peggy Dow|Josephine Hull,,
2084,1398,In Love and War (1996),http://dbpedia.org/resource/In_Love_and_War_(1996_film),Romance|War,http://dbpedia.org/resource/Richard_Attenborough,Richard Attenborough,,,6780.0,http://dbpedia.org/resource/Allan_Scott_(Scottish_screenwriter),Allan Scott (Scottish screenwriter),Sandra Bullock|Mackenzie Astin|Chris O'Donnell,Italian language|English language,
2085,2550,"Haunting, The (1963)",http://dbpedia.org/resource/The_Haunting_(1963_film),Horror|Thriller,http://dbpedia.org/resource/Robert_Wise,Robert Wise,,,6840.0,http://dbpedia.org/resource/Nelson_Gidding,Nelson Gidding,Claire Bloom|Julie Harris (American actress)|Richard Johnson (actor)|Russ Tamblyn,,
2086,344,Ace Ventura: Pet Detective (1994),http://dbpedia.org/resource/Ace_Ventura:_Pet_Detective,Comedy,http://dbpedia.org/resource/Tom_Shadyac,Tom Shadyac,http://dbpedia.org/resource/United_States,United States,5160.0,http://dbpedia.org/resource/Jim_Carrey,Jim Carrey,Dan Marino|Tone Lōc|Sean Young|Courteney Cox,English language,Morgan Creek Productions
2087,2431,Patch Adams (1998),http://dbpedia.org/resource/Patch_Adams_(film),Comedy|Drama,http://dbpedia.org/resource/Tom_Shadyac,Tom Shadyac,http://dbpedia.org/resource/United_States,United States,6900.0,http://dbpedia.org/resource/Steve_Oedekerk,Steve Oedekerk,Robin Williams|Bob Gunton|Philip Seymour Hoffman|Peter Coyote|Monica Potter|Daniel London,,
2088,2344,Runaway Train (1985),http://dbpedia.org/resource/Runaway_Train_(film),Action|Adventure|Drama|Thriller,http://dbpedia.org/resource/Andrei_Konchalovsky,Andrei Konchalovsky,,,6600.0,http://dbpedia.org/resource/Paul_Zindel,Paul Zindel,Rebecca De Mornay|Kyle T. Heffner|Jon Voight|Kenneth McMillan (actor)|T. K. Carter|Eric Roberts|John P. Ryan (actor),,Golan-Globus Productions
2089,432,City Slickers II: The Legend of Curly's Gold (1994),http://dbpedia.org/resource/City_Slickers_II:_The_Legend_of_Curly's_Gold,Adventure|Comedy|Western,http://dbpedia.org/resource/Paul_Weiland,Paul Weiland,,,6960.0,http://dbpedia.org/resource/Babaloo_Mandel,Babaloo Mandel,,,Castle Rock Entertainment
2090,2467,"Name of the Rose, The (1986)",http://dbpedia.org/resource/Name_of_the_Rose_(2003_film),Crime|Drama|Mystery|Thriller,,,,,1500.0,,,Cara Pifko|Shaun Benson|Conrad Coates,,
2091,2022,"Last Temptation of Christ, The (1988)",http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film),Drama,http://dbpedia.org/resource/Martin_Scorsese,Martin Scorsese,,,9720.0,http://dbpedia.org/resource/Martin_Scorsese,Martin Scorsese,Harry Dean Stanton|David Bowie|Harvey Keitel|Barbara Hershey|Willem Dafoe,,Cineplex Odeon Films
2092,472,I'll Do Anything (1994),http://dbpedia.org/resource/I'll_Do_Anything,Comedy|Drama,http://dbpedia.org/resource/James_L._Brooks,James L. Brooks,http://dbpedia.org/resource/United_States,United States,6900.0,http://dbpedia.org/resource/James_L._Brooks,James L. Brooks,Tracey Ullman|Joely Richardson|Whittni Wright|Albert Brooks|Julie Kavner|Nick Nolte,English language,Gracie Films
2093,26,Othello (1995),http://dbpedia.org/resource/Othello_(1995_film),Drama,http://dbpedia.org/resource/Oliver_Parker,Oliver Parker,http://dbpedia.org/resource/United_States,United States,7380.0,http://dbpedia.org/resource/William_Shakespeare,William Shakespeare,Kenneth Branagh|Irène Jacob|Laurence Fishburne,,Castle Rock Entertainment
2094,3132,Daddy Long Legs (1919),http://dbpedia.org/resource/Daddy_Long_Legs_(1931_film),Comedy|Drama,http://dbpedia.org/resource/Alfred_Santell,Alfred Santell,,,4800.0,http://dbpedia.org/resource/Alfred_Santell,Alfred Santell,Janet Gaynor|Una Merkel|John Arledge|Warner Baxter,,Fox Film Corporation
2095,1855,Krippendorf's Tribe (1998),http://dbpedia.org/resource/Krippendorf's_Tribe,Comedy,http://dbpedia.org/resource/Todd_Holland,Todd Holland,,,5640.0,,,Natasha Lyonne|Jenna Elfman|Lily Tomlin|Richard Dreyfuss,,Touchstone Pictures
2096,2305,Slam (1998),http://dbpedia.org/resource/Slam_(film),Drama,http://dbpedia.org/resource/Marc_Levin,Marc Levin,,,6000.0,http://dbpedia.org/resource/Sonja_Sohn,Sonja Sohn,Sonja Sohn|Bonz Malone|Beau Sia|Saul Williams|Marc Levin,,
